,ID,Actual_pd_train,Predict_pd_train,Predict_Probability_train
145601,145602,0,0,0.1039332
12557,12558,0,0,0.049715925
17963,17964,0,0,0.05514726
22718,22719,0,0,0.05946521
51158,51159,0,0,0.056519587
2092,2093,0,0,0.06445194
49307,49308,0,0,0.08300453
108855,108856,0,0,0.051612478
19530,19531,0,0,0.07426621
78372,78373,0,0,0.100850575
43094,43095,0,0,0.07124553
102074,102075,0,0,0.053706992
42692,42693,0,0,0.055000868
80413,80414,0,0,0.13764946
44154,44155,0,0,0.082579516
80169,80170,0,0,0.06754235
114965,114966,0,0,0.06706176
39272,39273,0,0,0.05585343
267,268,0,0,0.07344141
29552,29553,0,0,0.059105713
116803,116804,0,0,0.054562822
82051,82052,0,0,0.09551694
45695,45696,0,0,0.07491608
44029,44030,0,0,0.054815937
100481,100482,1,0,0.2315776
52667,52668,0,0,0.049907863
99076,99077,0,0,0.16019271
94088,94089,0,0,0.07400369
42394,42395,0,0,0.063390985
116713,116714,0,0,0.047987077
81380,81381,0,0,0.09846107
32768,32769,0,0,0.059800178
106004,106005,0,0,0.14761361
133351,133352,0,0,0.14797345
126531,126532,0,0,0.06435625
149493,149494,0,0,0.05545876
109755,109756,0,0,0.08952735
1469,1470,0,0,0.061449926
31735,31736,0,0,0.07698542
38137,38138,0,0,0.06478945
49355,49356,0,0,0.13230571
115054,115055,0,0,0.1112376
91943,91944,0,0,0.06622053
109457,109458,0,0,0.22822687
136767,136768,0,0,0.062688015
78171,78172,0,0,0.09501965
79191,79192,0,0,0.11260578
136755,136756,0,0,0.060752276
87703,87704,0,0,0.05050986
40988,40989,0,0,0.048876364
131070,131071,0,0,0.1004722
89493,89494,0,0,0.0488006
91039,91040,0,0,0.05103296
8772,8773,0,0,0.0485569
46176,46177,0,0,0.108112656
132143,132144,0,0,0.04820028
34011,34012,0,0,0.07050338
46203,46204,0,0,0.06098007
144264,144265,0,0,0.10419804
86466,86467,1,1,0.7795434
103562,103563,0,0,0.17035885
22466,22467,0,0,0.13041465
137178,137179,0,0,0.065769084
88938,88939,0,0,0.06354098
60374,60375,0,0,0.22740026
44956,44957,0,0,0.10590756
102576,102577,0,0,0.06483516
132973,132974,0,0,0.058868382
111664,111665,0,0,0.071168326
39873,39874,0,0,0.17155606
50673,50674,0,0,0.13237463
145339,145340,1,0,0.10066534
142604,142605,0,0,0.05494905
121987,121988,0,0,0.086794555
111742,111743,0,0,0.103050254
118842,118843,0,0,0.06770413
128346,128347,0,0,0.06692433
43984,43985,0,0,0.06938197
120021,120022,0,0,0.06638921
43385,43386,0,0,0.051848937
52759,52760,0,0,0.057244275
78832,78833,0,0,0.05486815
110184,110185,0,0,0.056270886
135628,135629,0,0,0.055792786
39433,39434,0,0,0.07694812
114236,114237,0,0,0.053844668
58893,58894,1,0,0.16215296
149955,149956,1,1,0.635837
140125,140126,0,0,0.11065877
142763,142764,0,0,0.17328209
118812,118813,0,0,0.18631104
143159,143160,0,0,0.09868542
94435,94436,0,0,0.11038328
66654,66655,0,0,0.14389016
88004,88005,0,0,0.07850562
137869,137870,0,0,0.055614468
96706,96707,0,0,0.07558854
71558,71559,0,0,0.074877225
15367,15368,0,0,0.06260452
13677,13678,0,0,0.06885096
10300,10301,1,0,0.0667823
132703,132704,0,0,0.051212583
4273,4274,0,0,0.049711287
125769,125770,0,0,0.06116023
39628,39629,0,0,0.062299006
96550,96551,0,0,0.08249334
4769,4770,1,0,0.14197774
73258,73259,1,0,0.121737026
93335,93336,0,0,0.050061654
35594,35595,0,0,0.068322375
69181,69182,0,0,0.05786978
57284,57285,0,0,0.059830163
129386,129387,0,0,0.07619128
50737,50738,0,0,0.06394114
13387,13388,0,0,0.0673261
4455,4456,0,0,0.055401452
28487,28488,0,0,0.05336232
108215,108216,0,0,0.12941183
128039,128040,0,0,0.09690032
98519,98520,0,0,0.05681335
117019,117020,0,0,0.07171814
131413,131414,0,0,0.06458263
108049,108050,0,0,0.20522131
124510,124511,0,0,0.077401154
39070,39071,0,0,0.06682767
71113,71114,1,0,0.26212344
50225,50226,0,0,0.074109316
146707,146708,0,0,0.06333673
53899,53900,0,0,0.049710453
43299,43300,0,0,0.20570329
106533,106534,0,0,0.06598291
75036,75037,0,0,0.066765964
33958,33959,0,0,0.04854552
131010,131011,0,0,0.05510203
116506,116507,0,0,0.05427322
119133,119134,0,0,0.06056032
11184,11185,0,0,0.098826185
112061,112062,0,0,0.06412032
137435,137436,0,0,0.060921047
37788,37789,0,0,0.109334506
143608,143609,0,0,0.14222428
66218,66219,0,0,0.047777355
36554,36555,0,0,0.081795715
22340,22341,0,0,0.08006453
107104,107105,0,0,0.05451979
97426,97427,0,0,0.09065432
87386,87387,0,0,0.08213604
132163,132164,1,0,0.15572716
93527,93528,0,0,0.051862195
9452,9453,0,0,0.065743394
114547,114548,0,0,0.06265408
49322,49323,0,0,0.08076437
47477,47478,0,0,0.052148018
145580,145581,0,0,0.12858002
105987,105988,0,0,0.052972276
65221,65222,0,0,0.04829827
27593,27594,0,0,0.062091682
109128,109129,1,0,0.29801157
115926,115927,0,0,0.081572205
124471,124472,0,0,0.055771932
149328,149329,0,0,0.052616503
81725,81726,0,0,0.05021511
33609,33610,0,0,0.12618828
2547,2548,0,0,0.07751491
43021,43022,0,0,0.072345085
48545,48546,0,0,0.05364883
93331,93332,0,0,0.04878336
30990,30991,0,0,0.0762183
52752,52753,0,0,0.12087783
19622,19623,0,0,0.077846654
64645,64646,0,0,0.062309876
112939,112940,0,0,0.068153895
13339,13340,0,0,0.0639685
52971,52972,0,0,0.07431271
19020,19021,0,0,0.07499895
1839,1840,0,0,0.066823505
56401,56402,0,0,0.074084714
11648,11649,0,0,0.048971344
10978,10979,0,0,0.09297848
124326,124327,0,0,0.078598924
40065,40066,0,0,0.07611113
1857,1858,0,0,0.25329128
43155,43156,0,0,0.09804885
82704,82705,0,0,0.051747963
83606,83607,0,0,0.05557053
69089,69090,0,0,0.084421135
12673,12674,0,0,0.069873445
9736,9737,0,0,0.055526964
38461,38462,0,0,0.060367223
125630,125631,0,0,0.35210288
103534,103535,0,0,0.06406573
122789,122790,0,0,0.07044442
89147,89148,0,0,0.077869594
86206,86207,0,0,0.06596639
77072,77073,0,0,0.19029419
13017,13018,0,0,0.055271275
122758,122759,0,0,0.04799159
126705,126706,0,0,0.04927626
86124,86125,0,0,0.13421327
141251,141252,0,0,0.073459744
60556,60557,0,0,0.06007343
24210,24211,0,0,0.048659615
84770,84771,0,0,0.10032886
110886,110887,0,0,0.1545252
71264,71265,0,0,0.051865395
44875,44876,0,0,0.1007653
106639,106640,0,0,0.06692158
21717,21718,0,0,0.057035852
89827,89828,0,0,0.17023398
91401,91402,0,0,0.05080768
97501,97502,0,0,0.07278
130400,130401,0,0,0.062212277
131961,131962,1,0,0.12619644
116421,116422,0,0,0.06602063
6714,6715,1,0,0.10405716
99932,99933,0,0,0.048598014
40150,40151,1,1,0.5095179
129859,129860,0,0,0.06661956
26318,26319,0,0,0.08862011
68254,68255,0,0,0.053137608
116305,116306,0,0,0.053897463
89355,89356,0,0,0.07010034
131356,131357,0,0,0.0672796
53739,53740,0,0,0.0657052
83644,83645,0,0,0.05379468
87243,87244,0,0,0.05766663
149863,149864,0,0,0.0625782
118202,118203,0,0,0.06430876
79585,79586,0,0,0.09639536
80385,80386,0,0,0.061053384
138184,138185,0,0,0.05215384
61702,61703,1,1,0.5011168
51621,51622,0,0,0.072855584
109148,109149,0,0,0.059012253
94713,94714,1,0,0.46468094
34910,34911,0,0,0.11136646
111820,111821,0,0,0.05902471
126005,126006,0,0,0.062098455
34441,34442,0,0,0.057169743
71570,71571,1,0,0.14299421
143721,143722,0,0,0.08636815
71350,71351,0,0,0.08736797
138921,138922,0,0,0.05060193
119676,119677,0,0,0.11331182
66103,66104,0,0,0.050421122
101518,101519,0,0,0.059726894
60879,60880,0,0,0.06516441
24511,24512,0,0,0.05004286
132215,132216,0,0,0.05075691
76764,76765,0,0,0.07307146
57890,57891,0,0,0.110377304
9828,9829,0,0,0.05080352
28633,28634,0,0,0.1416957
137385,137386,0,0,0.053087406
67573,67574,0,0,0.063887976
5951,5952,0,0,0.05985193
25436,25437,0,0,0.050622378
28936,28937,0,0,0.08623454
141283,141284,0,0,0.051642783
94539,94540,0,0,0.0571813
57056,57057,0,0,0.14537291
135886,135887,0,0,0.11408087
10696,10697,0,0,0.04947566
23152,23153,0,0,0.39279857
93381,93382,0,0,0.10075863
10471,10472,0,0,0.12483817
51476,51477,0,0,0.18458304
29510,29511,0,0,0.07018277
91458,91459,0,0,0.112874925
100839,100840,0,0,0.11179585
48409,48410,0,0,0.07231315
42002,42003,0,0,0.078609735
144992,144993,0,0,0.059126124
133322,133323,0,0,0.048520036
131272,131273,0,0,0.052688666
104820,104821,0,0,0.053506363
64271,64272,0,0,0.08536366
9392,9393,0,0,0.11864178
128286,128287,0,0,0.049643684
82474,82475,0,0,0.13095945
40493,40494,0,0,0.05302549
112771,112772,0,0,0.050544914
87277,87278,0,0,0.06104943
66995,66996,0,0,0.06737819
4843,4844,0,0,0.07535805
119057,119058,0,0,0.11556609
15176,15177,0,0,0.05736443
49000,49001,0,0,0.078351974
77718,77719,0,0,0.075647086
95323,95324,0,0,0.12341238
123755,123756,0,0,0.064688995
73835,73836,1,0,0.11510959
102183,102184,0,0,0.07685626
9829,9830,0,0,0.05184268
59014,59015,0,0,0.0540094
125027,125028,0,0,0.05554954
148371,148372,0,1,0.5250307
107876,107877,0,0,0.13817698
126243,126244,0,0,0.058248438
68347,68348,0,0,0.05710758
149231,149232,0,0,0.07348295
56383,56384,0,0,0.055082694
127932,127933,0,0,0.06062112
66720,66721,0,0,0.081988834
143656,143657,0,0,0.09431064
127130,127131,0,0,0.073296115
68195,68196,0,0,0.06682727
79510,79511,0,0,0.30424115
80788,80789,0,0,0.13836962
60629,60630,0,0,0.094238125
74931,74932,0,0,0.10080043
113666,113667,0,0,0.09729663
106457,106458,0,0,0.12814139
96126,96127,0,0,0.05404798
111718,111719,0,0,0.05981491
33740,33741,0,0,0.060488187
3973,3974,0,0,0.07953901
96505,96506,0,0,0.06304806
7349,7350,0,0,0.12226576
121309,121310,0,0,0.079519674
51685,51686,1,1,0.6320063
36655,36656,0,0,0.08859122
4181,4182,0,0,0.052397188
52826,52827,0,0,0.16672644
12686,12687,0,0,0.08984692
12881,12882,0,0,0.093578056
9806,9807,0,0,0.07178517
77393,77394,0,0,0.0677132
72730,72731,0,0,0.12074767
59028,59029,0,0,0.056705482
42563,42564,0,0,0.17109694
103997,103998,0,0,0.08709461
115882,115883,0,0,0.090203404
149972,149973,0,0,0.060813103
140546,140547,0,0,0.06523832
19050,19051,0,0,0.04873516
143126,143127,0,0,0.05779448
79019,79020,0,0,0.059337292
100272,100273,0,0,0.11926636
64446,64447,0,0,0.05755012
43561,43562,0,0,0.070366256
88871,88872,0,0,0.08199703
113183,113184,0,0,0.123799875
63962,63963,0,0,0.07264894
134997,134998,0,0,0.13217276
144013,144014,1,1,0.6376371
70216,70217,0,0,0.27874523
125066,125067,0,0,0.054264396
113048,113049,0,0,0.06253015
149368,149369,1,0,0.47016987
53217,53218,0,0,0.25475264
133940,133941,0,0,0.070790775
146635,146636,0,0,0.055812363
82667,82668,1,1,0.6305753
136972,136973,0,0,0.07463927
81149,81150,1,1,0.6500872
144859,144860,0,0,0.075894825
123474,123475,0,0,0.071548425
46263,46264,0,0,0.057649605
102423,102424,0,0,0.18150328
73886,73887,0,0,0.107824266
54526,54527,0,0,0.076468326
61660,61661,0,0,0.17471313
86665,86666,1,0,0.25098887
112047,112048,0,0,0.21127559
63620,63621,0,0,0.112831034
139321,139322,0,0,0.0612344
105068,105069,0,0,0.06791953
102464,102465,0,0,0.076837115
75607,75608,1,0,0.09563169
109073,109074,0,0,0.067215115
60808,60809,0,0,0.05788413
92695,92696,1,0,0.19344701
65313,65314,0,0,0.06313064
2188,2189,0,0,0.07191489
98566,98567,0,0,0.06515449
30063,30064,0,0,0.05329274
144834,144835,0,0,0.09194548
122034,122035,0,0,0.059973653
144921,144922,0,0,0.11847441
128372,128373,0,0,0.060331933
27317,27318,0,0,0.12075426
16183,16184,0,0,0.3158526
43403,43404,0,0,0.13235892
83516,83517,1,0,0.49561477
97196,97197,0,0,0.06962704
50774,50775,0,0,0.068556614
140954,140955,1,0,0.18177149
59945,59946,0,0,0.10046819
60837,60838,0,0,0.061329443
69535,69536,0,0,0.057293307
24079,24080,0,0,0.109312296
16434,16435,0,0,0.1527964
12645,12646,0,0,0.048965216
96868,96869,0,0,0.3598448
52203,52204,0,0,0.08062823
148271,148272,0,0,0.089113384
85386,85387,0,0,0.1683309
124514,124515,0,0,0.090009496
64529,64530,0,0,0.05136062
14611,14612,0,0,0.09096384
47856,47857,0,0,0.09154458
89676,89677,0,0,0.05937358
60982,60983,0,0,0.09765017
102420,102421,0,0,0.18627371
92491,92492,0,0,0.061969765
50056,50057,0,0,0.062273417
35418,35419,0,0,0.06330719
18827,18828,0,0,0.05034327
31550,31551,0,0,0.07451084
48650,48651,0,0,0.060095068
115992,115993,0,0,0.11152127
26900,26901,0,0,0.050862372
88492,88493,0,0,0.04853719
68405,68406,0,0,0.07802577
128225,128226,0,0,0.05231643
94137,94138,0,0,0.06032883
74309,74310,0,0,0.0615765
84479,84480,0,0,0.09618866
28074,28075,0,0,0.048520036
140188,140189,0,0,0.061746147
143227,143228,1,0,0.15862355
31326,31327,0,0,0.06038188
71476,71477,0,0,0.07501126
121886,121887,0,0,0.057063546
66078,66079,0,0,0.14605255
101669,101670,0,0,0.11181226
56836,56837,0,0,0.09345194
45894,45895,0,0,0.12433929
8611,8612,0,0,0.11440153
111152,111153,0,0,0.07804304
36891,36892,0,0,0.0633558
6406,6407,1,0,0.09669672
105166,105167,0,0,0.23092629
91640,91641,0,0,0.074316464
108893,108894,0,0,0.07839878
120279,120280,0,0,0.08537501
54226,54227,0,0,0.066519916
90923,90924,0,0,0.08009302
106911,106912,0,0,0.08110137
13319,13320,0,0,0.14627801
54600,54601,0,0,0.05479307
141804,141805,0,0,0.06789157
134496,134497,0,0,0.067877635
1632,1633,0,0,0.078027844
35804,35805,0,0,0.048869625
97240,97241,0,0,0.21980944
47697,47698,0,0,0.14929064
63314,63315,0,0,0.39475742
99074,99075,0,0,0.13373658
18237,18238,0,0,0.05875436
67976,67977,1,1,0.5385556
33999,34000,0,0,0.08077384
29709,29710,0,0,0.058131024
115803,115804,0,0,0.059823416
90758,90759,0,0,0.117784046
45893,45894,0,0,0.049939495
1909,1910,1,0,0.12306768
107366,107367,0,0,0.059475586
38120,38121,0,0,0.08847072
97084,97085,0,0,0.10742124
106882,106883,0,0,0.0617931
98817,98818,0,0,0.058677882
61304,61305,0,0,0.055564627
33799,33800,0,0,0.1861838
26603,26604,0,0,0.059781328
72888,72889,0,0,0.05131458
131952,131953,0,0,0.2852713
32125,32126,0,0,0.07926707
131582,131583,0,0,0.074302234
108243,108244,0,0,0.06272787
118616,118617,1,1,0.6686849
105152,105153,0,0,0.06047269
25523,25524,0,0,0.051799756
82563,82564,0,0,0.22015476
128553,128554,0,0,0.12899509
64419,64420,1,0,0.091877304
41125,41126,0,0,0.16713557
123036,123037,0,0,0.060508613
120754,120755,0,0,0.09539073
41660,41661,0,0,0.07463166
124143,124144,0,0,0.058591843
12784,12785,0,0,0.057977427
111729,111730,0,0,0.23737349
136752,136753,0,0,0.06078633
120073,120074,0,0,0.055470537
125945,125946,0,0,0.13064125
65392,65393,0,0,0.083097905
79278,79279,0,0,0.06436917
22491,22492,0,0,0.054360405
55391,55392,0,0,0.07271637
13636,13637,0,0,0.061385375
84323,84324,0,0,0.06768777
34821,34822,0,0,0.064745046
16164,16165,0,0,0.049189776
94947,94948,0,0,0.06535788
98674,98675,0,0,0.41004264
43532,43533,0,0,0.05237731
71730,71731,0,0,0.09777416
138507,138508,0,0,0.071479306
58559,58560,0,0,0.05435556
55779,55780,0,0,0.262524
51546,51547,0,0,0.071192704
83482,83483,0,0,0.04864807
119367,119368,0,0,0.0717652
24978,24979,0,0,0.06611706
48474,48475,0,0,0.105585344
17069,17070,0,0,0.054924704
141886,141887,0,0,0.060491767
48162,48163,0,0,0.057603255
9979,9980,0,0,0.052663326
41981,41982,0,0,0.055214547
140981,140982,0,0,0.06324789
90465,90466,0,0,0.3380443
106273,106274,0,0,0.051794365
122987,122988,0,0,0.06663928
103608,103609,0,0,0.09143755
64896,64897,0,0,0.06484447
26643,26644,0,0,0.055966333
136488,136489,0,0,0.14908043
148694,148695,0,0,0.057687093
130634,130635,0,0,0.24476813
99285,99286,0,0,0.053161137
47530,47531,0,0,0.056487773
80417,80418,0,0,0.07204086
137612,137613,0,0,0.052223552
36668,36669,0,0,0.053929046
28391,28392,0,0,0.13159223
9735,9736,1,0,0.34469524
14751,14752,0,0,0.063862674
90188,90189,0,0,0.099605635
31976,31977,0,0,0.27058315
106410,106411,0,0,0.04858796
118219,118220,0,0,0.061466474
106781,106782,0,0,0.07277514
25834,25835,0,0,0.05659221
17987,17988,0,0,0.08117348
142118,142119,0,0,0.157493
24085,24086,0,0,0.053364657
111430,111431,1,0,0.228667
46794,46795,0,0,0.06809231
17853,17854,0,0,0.07746687
72515,72516,1,0,0.09624934
91949,91950,0,0,0.052611884
30897,30898,0,0,0.08714506
72978,72979,0,0,0.16610137
39661,39662,0,1,0.50482804
51499,51500,0,0,0.08951039
30363,30364,0,0,0.090680644
101743,101744,0,0,0.09127589
32109,32110,0,0,0.050962377
22958,22959,0,0,0.07336968
45569,45570,0,0,0.054625742
116812,116813,0,0,0.13477117
108679,108680,0,0,0.048581544
2016,2017,0,0,0.070291
99163,99164,0,0,0.049007926
143731,143732,0,0,0.057878073
41109,41110,0,0,0.0598728
82080,82081,0,0,0.054351006
26346,26347,0,0,0.058911927
57021,57022,0,0,0.07618029
12885,12886,0,0,0.0745953
71703,71704,0,0,0.0741617
56747,56748,0,0,0.08798677
33071,33072,0,0,0.078297116
81751,81752,1,1,0.658354
109881,109882,0,0,0.060006987
14599,14600,0,0,0.0677562
15012,15013,0,0,0.06395466
41079,41080,0,0,0.051945437
127290,127291,0,0,0.054977212
78666,78667,0,0,0.0546237
86463,86464,1,0,0.08788097
43551,43552,1,0,0.09010071
118437,118438,0,0,0.06136081
14152,14153,0,0,0.062126387
50538,50539,0,0,0.06604075
138969,138970,0,0,0.058038604
110305,110306,1,0,0.06965998
82970,82971,0,0,0.056290224
51695,51696,0,0,0.29950744
94049,94050,0,0,0.12245874
80364,80365,0,0,0.05010746
38278,38279,0,0,0.0773584
77835,77836,0,0,0.051544234
63059,63060,0,0,0.0730942
118988,118989,0,0,0.06050537
5250,5251,1,0,0.23670857
74286,74287,0,0,0.07860466
82723,82724,0,0,0.053428937
127346,127347,1,0,0.21029729
15334,15335,0,0,0.05175832
28657,28658,1,0,0.21105099
102175,102176,0,0,0.058411933
84422,84423,0,0,0.089533634
81040,81041,0,0,0.11897938
75087,75088,0,0,0.052873798
93253,93254,0,0,0.06398859
445,446,0,0,0.053173635
112297,112298,0,0,0.09501219
7697,7698,0,0,0.052561577
9802,9803,0,0,0.09469652
149645,149646,0,0,0.12961636
828,829,0,0,0.06822472
17514,17515,0,0,0.062417444
86405,86406,0,0,0.062536284
52821,52822,1,0,0.21154396
17721,17722,0,0,0.058794618
7773,7774,0,0,0.056592263
73945,73946,0,0,0.053997423
36978,36979,0,0,0.06579525
96031,96032,0,0,0.07139512
101509,101510,0,0,0.056377474
146219,146220,0,0,0.06498915
148357,148358,0,0,0.060547214
42989,42990,0,0,0.07047201
8568,8569,0,0,0.09560635
107124,107125,0,0,0.13133046
9055,9056,0,0,0.06503568
12514,12515,0,0,0.07017286
26822,26823,0,0,0.05497549
16279,16280,0,0,0.37396067
13071,13072,0,0,0.048467636
51354,51355,0,0,0.072924726
34101,34102,0,0,0.051320072
96988,96989,1,0,0.083454005
36955,36956,1,0,0.3920715
67139,67140,0,0,0.099417426
24944,24945,0,0,0.059555806
15348,15349,0,0,0.05704924
19715,19716,0,0,0.0718811
100478,100479,0,0,0.09011721
67654,67655,0,0,0.073525555
64143,64144,0,0,0.060657408
147430,147431,0,0,0.06635461
39450,39451,0,0,0.07392328
138534,138535,0,0,0.06239436
45590,45591,0,0,0.094010785
147532,147533,0,0,0.27810544
70715,70716,0,0,0.058446772
100302,100303,0,0,0.07763239
6443,6444,1,1,0.67917264
129776,129777,0,0,0.12004492
9492,9493,1,0,0.07417368
68722,68723,0,0,0.06258971
43782,43783,0,0,0.07414645
92900,92901,0,0,0.11545877
38374,38375,0,0,0.14057472
112382,112383,0,0,0.076433666
20107,20108,0,0,0.04884124
112706,112707,0,0,0.0928042
28872,28873,0,0,0.055405185
28332,28333,0,0,0.06503657
65440,65441,1,0,0.091412
12859,12860,0,0,0.113887
124281,124282,0,0,0.056445725
148550,148551,0,0,0.0815026
136053,136054,0,0,0.055730324
21555,21556,0,0,0.076055355
25204,25205,0,0,0.051464465
121655,121656,0,0,0.05257591
127830,127831,0,0,0.05951405
135483,135484,0,0,0.06897415
52736,52737,0,0,0.062885046
108480,108481,0,0,0.08411613
105121,105122,0,0,0.16262296
100544,100545,0,0,0.054617025
13978,13979,0,0,0.12040672
16006,16007,0,0,0.10935009
27090,27091,0,0,0.062303316
55564,55565,0,0,0.10419628
103933,103934,0,0,0.20093456
132510,132511,0,0,0.05230539
119274,119275,0,0,0.07641134
125170,125171,0,0,0.057767004
48022,48023,0,0,0.20647101
14014,14015,0,0,0.0762872
29477,29478,0,0,0.18601672
28185,28186,0,0,0.17942704
139146,139147,0,0,0.14431445
88801,88802,0,0,0.094464235
115864,115865,0,0,0.06730269
35040,35041,0,0,0.06881547
109733,109734,0,0,0.0818222
15300,15301,0,0,0.059267875
105493,105494,0,0,0.055754494
146237,146238,0,0,0.205764
